source_file,session,scent,label,gas_trough_d,gas_mean_d,humid_peak_d,humid_mean_d,temp_d,gas_peak_d,gas_range_d,gas_slope,gas_recovery,gas_trough_pct,gas_skew,humid_recovery,humid_std,gas_late_slope,gas_std,time_to_trough
smell_bluebell_2026-06-01.csv,bluebell_2026-06-01_t2,bluebell,perfume,-19.52666666666665,-3.7183333333333266,0.8283333333333402,0.2850000000000108,-0.0287499999999987,0.4733333333333434,19.999999999999993,-0.2344827586206895,0.9641515875725508,-29.9825980141263,-1.7305056850980844,-0.7645875251509157,0.1515109090315134,0.0131147540983614,4.403475584379027,17
smell_lemon_2026-07-01.csv,lemon_2026-07-01_t0,lemon,fresh_plant,-30.960000000000008,-19.115833333333313,0.5500000000000114,-1.1866666666666674,0.5416666666666679,2.0399999999999636,32.99999999999997,-0.5034482758620678,0.0595391903531429,-11.711302768951432,0.6963464053030548,-4.521212121212037,0.6675743820396013,-0.1240622395109726,9.871725582299284,113
smell_lemon_2026-07-01_2.csv,lemon_2026-07-01_2_t0,lemon,fresh_plant,-98.36333333333332,-78.91499999999996,5.391666666666659,3.630833333333335,-0.3897500000000065,1.9366666666666672,100.29999999999998,-3.0344827586206886,0.2218984038767841,-37.83738732385336,3.194732551761804,-0.3499227202472964,0.8348947871172485,0.2052792442345126,15.088207223597582,19
smell_lemon_2026-07-01_3.csv,lemon_2026-07-01_3_t0,lemon,fresh_plant,-21.325000000000017,-14.16166666666669,3.336666666666659,1.7874999999999943,-0.1150000000000055,2.375,23.700000000000017,-0.6517241379310347,0.4054708870652613,-9.67010543022334,1.5288250610242262,-0.4675324675324736,0.6058046760760059,0.0197999444290102,3.898502561525672,32
smell_lemon_2026-07-02.csv,lemon_2026-07-02_t0,lemon,fresh_plant,-60.80166666666673,-43.81083333333339,5.393333333333317,2.517499999999977,-1.9713333333333376,0.0983333333333007,60.900000000000034,-1.6689655172413784,0.3336531345083742,-17.127149637795146,2.5636838025609596,-0.138442521631645,2.3343091709444908,0.020816893581555,9.147394855306562,19
smell_lemon_2026-07-02_2.csv,lemon_2026-07-02_2_t0,lemon,fresh_plant,-23.986666666666626,-16.642499999999927,5.51666666666668,3.691666666666677,-1.1007500000000014,4.313333333333389,28.30000000000001,-0.8551724137931038,0.3572818232351262,-7.055178634456241,1.8483561307201912,-0.1009063444108768,1.61478842783402,0.1342567379827778,5.969642588873213,25
smell_lemon_2026-07-02_3.csv,lemon_2026-07-02_3_t0,lemon,fresh_plant,-84.5916666666667,-62.254999999999995,8.924999999999997,3.9299999999999926,-2.5249999999999986,-0.8916666666666515,83.70000000000005,-2.4586206896551728,0.318707516500837,-24.55550448728804,2.684956799950967,-0.1979458450046677,3.224046370634269,0.116710197277024,13.201337895161316,11
smell_lemon_2026-07-02_4.csv,lemon_2026-07-02_4_t0,lemon,fresh_plant,-80.5933333333333,-56.675833333333316,7.423333333333332,5.2008333333333425,-0.6394999999999982,-4.293333333333294,76.30000000000001,-1.86896551724138,0.289229878401853,-30.459321222504972,1.742095945703363,-0.1661427929950626,1.449106765102789,0.1184634620728001,14.334298392898994,49
smell_lemon_2026-07-02_5.csv,lemon_2026-07-02_5_t0,lemon,fresh_plant,-17.210000000000008,-8.946666666666658,4.753333333333309,2.659166666666657,-0.4904999999999972,1.6899999999999975,18.90000000000001,-0.603448275862069,0.7301956226999817,-7.258234574669988,-0.1253107357553692,-0.3253856942496511,0.7676040465124073,0.064265073631567,5.146421626290988,33
smell_lemon_2026-07-03.csv,lemon_2026-07-03_t0,lemon,fresh_plant,-17.5866666666667,-11.604166666666686,3.776666666666678,2.1566666666666734,-0.2791666666666614,0.6133333333332871,18.19999999999999,-0.5793103448275856,0.4672100075815003,-7.134936304871135,0.9884783999992012,-0.3539276257722828,0.8053570636680353,0.0759071964434597,3.2192303039701877,23
smell_mint_2026-07-01.csv,mint_2026-07-01_t0,mint,fresh_plant,-36.55833333333331,-25.748333333333335,4.761666666666663,2.6416666666666657,-0.1719166666666751,-3.5583333333333087,33.0,-0.8206896551724142,0.1305675860496933,-15.467334203010957,1.2213627924532529,-0.3353167658382916,1.1639444431185997,-0.0616476799110836,7.90733204058107,97
smell_mint_2026-07-01_2.csv,mint_2026-07-01_2_t0,mint,fresh_plant,-54.70999999999998,-34.422499999999985,6.009999999999998,2.3233333333333377,-0.3110833333333396,2.7900000000000205,57.5,-1.8172413793103457,0.4991165539511361,-23.72403625168032,0.8094469383785909,-0.6977260122018862,1.2513281832605792,0.472456237843848,14.432622552744876,54
smell_mint_2026-07-02.csv,mint_2026-07-02_t0,mint,fresh_plant,-115.705,-87.65833333333336,6.661666666666662,3.989999999999995,-0.4017499999999963,2.694999999999993,118.4,-4.006896551724139,0.248102213963672,-46.995390020511365,2.0616087250661943,-0.24218163622717,1.5017868986273952,0.0837454848569057,21.985942225784996,34
